scenario,checkpoint_interval,payload_size,repeat_id,ticket_seq,client_seq,server_seq,recovery_floor,ticket_last_seq,server_last_seq_before,server_last_seq_after,server_last_mem_before,server_last_mem_after,request_auth_ok,response_auth_ok,response_verify_reason,nonce_match,nonce_consumed,race_winner_count,state_unchanged,success,reason,recovery_latency_ms
below_floor,100,128,12,100,100,200,200,100,200,200,32e81bf9bac0a4db58601ef43039de6602990af3ad9033b18ab6f5cce646484e,32e81bf9bac0a4db58601ef43039de6602990af3ad9033b18ab6f5cce646484e,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.163
control,100,128,13,100,100,100,100,100,100,100,4a72df8aadb80e35af4ff144134b0afb1d1b9c974fdf62cb825b397bc85b08ec,4a72df8aadb80e35af4ff144134b0afb1d1b9c974fdf62cb825b397bc85b08ec,True,True,ok,True,True,0,True,True,ok,0.173
ack_loss,100,128,13,100,100,149,100,100,149,149,670440d56364cc153113fd3e8f1f3e682ad17f52175e4d7cd348cde5dffd5cb6,670440d56364cc153113fd3e8f1f3e682ad17f52175e4d7cd348cde5dffd5cb6,True,True,ok,True,True,0,True,True,ok,0.207
old_ticket_within_window,100,128,13,100,100,199,100,100,199,199,3532483b26153335482572244bbda392389647b0a58f5895b69403d461760957,3532483b26153335482572244bbda392389647b0a58f5895b69403d461760957,True,True,ok,True,True,0,True,True,ok,0.198
below_floor,100,128,13,100,100,200,200,100,200,200,f0e84e1402150d655882e3ac6e4446ee0b930723e27f5c67effe06901138748f,f0e84e1402150d655882e3ac6e4446ee0b930723e27f5c67effe06901138748f,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.15
control,100,128,14,100,100,100,100,100,100,100,9f77a85bbb3ba336059d3951a1ef17ca7963ad6072e8970dc8ebb76eb94cee04,9f77a85bbb3ba336059d3951a1ef17ca7963ad6072e8970dc8ebb76eb94cee04,True,True,ok,True,True,0,True,True,ok,0.197
ack_loss,100,128,14,100,100,149,100,100,149,149,b16b405148583f45b7a7cc238d4b50e1f39612b9c983ea57e9a2c4db8cd5e79b,b16b405148583f45b7a7cc238d4b50e1f39612b9c983ea57e9a2c4db8cd5e79b,True,True,ok,True,True,0,True,True,ok,0.207
old_ticket_within_window,100,128,14,100,100,199,100,100,199,199,05e9a280861c581bc18f2a315f248a255d03fce58d5658a9bfa281664f8d8e0d,05e9a280861c581bc18f2a315f248a255d03fce58d5658a9bfa281664f8d8e0d,True,True,ok,True,True,0,True,True,ok,0.191
below_floor,100,128,14,100,100,200,200,100,200,200,fc892ed493c0ca819dbf378801819467275be50453d5b12fdfcd186052157085,fc892ed493c0ca819dbf378801819467275be50453d5b12fdfcd186052157085,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.139
control,100,128,15,100,100,100,100,100,100,100,de143b445ccecc68f2dbc393dff3535d29b6b3875f76928595cd0742aed2a4bf,de143b445ccecc68f2dbc393dff3535d29b6b3875f76928595cd0742aed2a4bf,True,True,ok,True,True,0,True,True,ok,0.192
ack_loss,100,128,15,100,100,149,100,100,149,149,43a9fe232285c4f27e77ebbbfb323b623e3b1152dbce001e5311c9f24790b4ea,43a9fe232285c4f27e77ebbbfb323b623e3b1152dbce001e5311c9f24790b4ea,True,True,ok,True,True,0,True,True,ok,0.183
old_ticket_within_window,100,128,15,100,100,199,100,100,199,199,c87a882dfe897e486b37f2dbb08475ab763590face097e0d7d42750260a09628,c87a882dfe897e486b37f2dbb08475ab763590face097e0d7d42750260a09628,True,True,ok,True,True,0,True,True,ok,0.192
below_floor,100,128,15,100,100,200,200,100,200,200,51c17ff03fa1a4f087a49b7e58c977a7ea787975691a188264d8432e61194a68,51c17ff03fa1a4f087a49b7e58c977a7ea787975691a188264d8432e61194a68,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.131
control,100,128,16,100,100,100,100,100,100,100,c6a8461f4433a1f3ada84343c84d19b5e777975866659da530bb03feab369ddf,c6a8461f4433a1f3ada84343c84d19b5e777975866659da530bb03feab369ddf,True,True,ok,True,True,0,True,True,ok,0.175
ack_loss,100,128,16,100,100,149,100,100,149,149,0b701194eed6bea05cd3dd7028adad5c1e1a3df42cab6539dc35b5027ca28606,0b701194eed6bea05cd3dd7028adad5c1e1a3df42cab6539dc35b5027ca28606,True,True,ok,True,True,0,True,True,ok,0.18
old_ticket_within_window,100,128,16,100,100,199,100,100,199,199,e357df491d110f3c418031c16ff7c0436aa0f3634deec8b4e41a742921f3937a,e357df491d110f3c418031c16ff7c0436aa0f3634deec8b4e41a742921f3937a,True,True,ok,True,True,0,True,True,ok,0.206
below_floor,100,128,16,100,100,200,200,100,200,200,a4f812f87e464fa91de8ca0d4960decb9557938f6f437b9bcac2530c982e3fc7,a4f812f87e464fa91de8ca0d4960decb9557938f6f437b9bcac2530c982e3fc7,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.145
control,100,128,17,100,100,100,100,100,100,100,e616777a569e288ad9401352838609889fabc8151d5f3965559d18feec2580f2,e616777a569e288ad9401352838609889fabc8151d5f3965559d18feec2580f2,True,True,ok,True,True,0,True,True,ok,0.251
ack_loss,100,128,17,100,100,149,100,100,149,149,900756bb764b08d4cce3d9ef927363a15e33b9a7de32d449aee590645abc6564,900756bb764b08d4cce3d9ef927363a15e33b9a7de32d449aee590645abc6564,True,True,ok,True,True,0,True,True,ok,0.283
old_ticket_within_window,100,128,17,100,100,199,100,100,199,199,5a0a53d0edd9ab9e54807a25dd134d77ef6a881ac12d0ba2a9bdd54455b22209,5a0a53d0edd9ab9e54807a25dd134d77ef6a881ac12d0ba2a9bdd54455b22209,True,True,ok,True,True,0,True,True,ok,0.227
below_floor,100,128,17,100,100,200,200,100,200,200,8ee2685302c7f9e73435f8a837f7561bfd0280fe864d84a250b4dc2afccaad98,8ee2685302c7f9e73435f8a837f7561bfd0280fe864d84a250b4dc2afccaad98,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.147
control,100,128,18,100,100,100,100,100,100,100,c3c953af39ec049c34522ea088bbb0d30bb5c768b9fbf686a20c0a45435c39d6,c3c953af39ec049c34522ea088bbb0d30bb5c768b9fbf686a20c0a45435c39d6,True,True,ok,True,True,0,True,True,ok,0.211
ack_loss,100,128,18,100,100,149,100,100,149,149,2e138c1ad94f801c3d47f5b28bb5d20c79d78d2dda0e30b4271e05a48fe854df,2e138c1ad94f801c3d47f5b28bb5d20c79d78d2dda0e30b4271e05a48fe854df,True,True,ok,True,True,0,True,True,ok,0.21
old_ticket_within_window,100,128,18,100,100,199,100,100,199,199,3e36fad3d782bf90b0b893b26f48ebe9aacaa987295c8cdf152bdbaa4a341e13,3e36fad3d782bf90b0b893b26f48ebe9aacaa987295c8cdf152bdbaa4a341e13,True,True,ok,True,True,0,True,True,ok,0.205
below_floor,100,128,18,100,100,200,200,100,200,200,44516ab9b36a321c50061dfc349cfb478e5c6b8b7eb757af572ecec91699478c,44516ab9b36a321c50061dfc349cfb478e5c6b8b7eb757af572ecec91699478c,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.141
control,100,128,19,100,100,100,100,100,100,100,9764e4e18827f5a62497d789d5b62c195dd85380a22d881bec263c93e9ba0e01,9764e4e18827f5a62497d789d5b62c195dd85380a22d881bec263c93e9ba0e01,True,True,ok,True,True,0,True,True,ok,0.18
ack_loss,100,128,19,100,100,149,100,100,149,149,da05e37399a151dcfb2df3e868f300efc9749084254b2c1b48c556825ccdd5de,da05e37399a151dcfb2df3e868f300efc9749084254b2c1b48c556825ccdd5de,True,True,ok,True,True,0,True,True,ok,0.204
old_ticket_within_window,100,128,19,100,100,199,100,100,199,199,18ab8e14a3b9b01b0ee43dfcc479a6779d9c25661a6422aa90392d7fc4ee83ea,18ab8e14a3b9b01b0ee43dfcc479a6779d9c25661a6422aa90392d7fc4ee83ea,True,True,ok,True,True,0,True,True,ok,0.196
below_floor,100,128,19,100,100,200,200,100,200,200,4214a5c6ab80e451f61671cb492a12956f27fd632587de878c35defaca12cb02,4214a5c6ab80e451f61671cb492a12956f27fd632587de878c35defaca12cb02,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.202
control,100,128,20,100,100,100,100,100,100,100,3697c0030e3526f8d81c792957a91ca238f74817bccc6d1cd71306725a185485,3697c0030e3526f8d81c792957a91ca238f74817bccc6d1cd71306725a185485,True,True,ok,True,True,0,True,True,ok,0.273
ack_loss,100,128,20,100,100,149,100,100,149,149,eef53416102e0bb31104ce690d70a6727b0b1786fa790a66b6f527b170a459ef,eef53416102e0bb31104ce690d70a6727b0b1786fa790a66b6f527b170a459ef,True,True,ok,True,True,0,True,True,ok,0.228
old_ticket_within_window,100,128,20,100,100,199,100,100,199,199,61f5e596051425efe9e09bf7c53ace9fd94609c77b6e5a8ad0aa2b4c65e91899,61f5e596051425efe9e09bf7c53ace9fd94609c77b6e5a8ad0aa2b4c65e91899,True,True,ok,True,True,0,True,True,ok,0.21
below_floor,100,128,20,100,100,200,200,100,200,200,959b25cb18c6be230a208d962c33d6d229c5c3ad135f6bc11dcfb9cb3af11581,959b25cb18c6be230a208d962c33d6d229c5c3ad135f6bc11dcfb9cb3af11581,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.192
control,100,128,21,100,100,100,100,100,100,100,e1d8f9e52116034238fe106566676271c4e078187b982e12f6c2a9b8daca7710,e1d8f9e52116034238fe106566676271c4e078187b982e12f6c2a9b8daca7710,True,True,ok,True,True,0,True,True,ok,0.226
ack_loss,100,128,21,100,100,149,100,100,149,149,c3a610fe5e3dd5cac750367afd1c0f08c3d6932032c04d82fb349776654c4bff,c3a610fe5e3dd5cac750367afd1c0f08c3d6932032c04d82fb349776654c4bff,True,True,ok,True,True,0,True,True,ok,0.213
old_ticket_within_window,100,128,21,100,100,199,100,100,199,199,a3b7bf6ba3c95d4b072154cfefe5f102407e2df55de42de9ee6e82f00a8611f9,a3b7bf6ba3c95d4b072154cfefe5f102407e2df55de42de9ee6e82f00a8611f9,True,True,ok,True,True,0,True,True,ok,0.193
below_floor,100,128,21,100,100,200,200,100,200,200,6d7cd00163b47ee00888fa83740ed6c0249d80cfa1913b554f2e4ea24f6eeb05,6d7cd00163b47ee00888fa83740ed6c0249d80cfa1913b554f2e4ea24f6eeb05,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.14
control,100,128,22,100,100,100,100,100,100,100,57bfef03163d0f75c8475e18fdd1441d132bb6683224265b8e0e96914ae6ca8b,57bfef03163d0f75c8475e18fdd1441d132bb6683224265b8e0e96914ae6ca8b,True,True,ok,True,True,0,True,True,ok,0.196
ack_loss,100,128,22,100,100,149,100,100,149,149,9fa9aaf9f5830c2b7784b2e6263bfaf8a6574e55494e147c7a08e0ac3dd8e352,9fa9aaf9f5830c2b7784b2e6263bfaf8a6574e55494e147c7a08e0ac3dd8e352,True,True,ok,True,True,0,True,True,ok,0.247
old_ticket_within_window,100,128,22,100,100,199,100,100,199,199,e11507e49948ec1a5e6b4a7c8e342cd9007d58908d16e20676aed86e3338df49,e11507e49948ec1a5e6b4a7c8e342cd9007d58908d16e20676aed86e3338df49,True,True,ok,True,True,0,True,True,ok,0.188
below_floor,100,128,22,100,100,200,200,100,200,200,5a7d839edabb53b722b1c49b6211dc1b0b9f234c5fcdb8f24c2d5125b2966ea4,5a7d839edabb53b722b1c49b6211dc1b0b9f234c5fcdb8f24c2d5125b2966ea4,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.166
control,100,128,23,100,100,100,100,100,100,100,62306f86c9d37adfcf8473186709b80885a289da482a5e20b660336ec87cbcb8,62306f86c9d37adfcf8473186709b80885a289da482a5e20b660336ec87cbcb8,True,True,ok,True,True,0,True,True,ok,0.165
ack_loss,100,128,23,100,100,149,100,100,149,149,13c7204f0acc1dcc7d2d86c1651b02a6e0b973c8fba4db0328ea1bcda10dbc85,13c7204f0acc1dcc7d2d86c1651b02a6e0b973c8fba4db0328ea1bcda10dbc85,True,True,ok,True,True,0,True,True,ok,0.214
old_ticket_within_window,100,128,23,100,100,199,100,100,199,199,89ababc9f2ae3b1745d1ef3b853bc5ec3521b334eb6afe02f1fb361dddb88a30,89ababc9f2ae3b1745d1ef3b853bc5ec3521b334eb6afe02f1fb361dddb88a30,True,True,ok,True,True,0,True,True,ok,0.182
below_floor,100,128,23,100,100,200,200,100,200,200,8106d8f58c2909c0ffcb57f390173a4637eb569870d285827e674537ebb7dc16,8106d8f58c2909c0ffcb57f390173a4637eb569870d285827e674537ebb7dc16,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.142
control,100,128,24,100,100,100,100,100,100,100,e3cc606ed3206ab0b55254cdecede779851ff516583bc4eb321cc04864625363,e3cc606ed3206ab0b55254cdecede779851ff516583bc4eb321cc04864625363,True,True,ok,True,True,0,True,True,ok,0.19
ack_loss,100,128,24,100,100,149,100,100,149,149,ffb4f6852c0aa79558e7a66bd257945dd62040086569358ec3558f64c988301d,ffb4f6852c0aa79558e7a66bd257945dd62040086569358ec3558f64c988301d,True,True,ok,True,True,0,True,True,ok,0.2
old_ticket_within_window,100,128,24,100,100,199,100,100,199,199,ee4116ac552f504c63ad3e33aec1d2656adbe9a99f76f1f452c15517e73a06a2,ee4116ac552f504c63ad3e33aec1d2656adbe9a99f76f1f452c15517e73a06a2,True,True,ok,True,True,0,True,True,ok,0.197
below_floor,100,128,24,100,100,200,200,100,200,200,ab4d00c074b409c59f7b0ca77f2bbae5c156089ddb574bafed125189cf4cea69,ab4d00c074b409c59f7b0ca77f2bbae5c156089ddb574bafed125189cf4cea69,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.147
control,100,128,25,100,100,100,100,100,100,100,c5feb73c0a3fc908f4b82cf445f5a8afd09280fa33c50106c6e1902948f7addc,c5feb73c0a3fc908f4b82cf445f5a8afd09280fa33c50106c6e1902948f7addc,True,True,ok,True,True,0,True,True,ok,0.178
ack_loss,100,128,25,100,100,149,100,100,149,149,99a045c60639a6f6bca3af29bcce1ce60e01eb16f3a123c5ca6a1fd8ca2cdebf,99a045c60639a6f6bca3af29bcce1ce60e01eb16f3a123c5ca6a1fd8ca2cdebf,True,True,ok,True,True,0,True,True,ok,0.233
old_ticket_within_window,100,128,25,100,100,199,100,100,199,199,08694b4f480de12b79333bafe18bd8fb35e5f7f7dabe5bec68e7857fa2848ca1,08694b4f480de12b79333bafe18bd8fb35e5f7f7dabe5bec68e7857fa2848ca1,True,True,ok,True,True,0,True,True,ok,0.217
below_floor,100,128,25,100,100,200,200,100,200,200,b5f2e25716164123e11e1a757719dc390b75936a3baf7eb9f37caeb432b29f61,b5f2e25716164123e11e1a757719dc390b75936a3baf7eb9f37caeb432b29f61,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.154
control,100,128,26,100,100,100,100,100,100,100,08237243a60424e0238801777897d09fb3f152387a5b4506597ef048e23d37bf,08237243a60424e0238801777897d09fb3f152387a5b4506597ef048e23d37bf,True,True,ok,True,True,0,True,True,ok,0.165
ack_loss,100,128,26,100,100,149,100,100,149,149,14256cc81f937bdb6f7c38ac11ead651bac28218d975518f2212a82f49e7398a,14256cc81f937bdb6f7c38ac11ead651bac28218d975518f2212a82f49e7398a,True,True,ok,True,True,0,True,True,ok,0.204
old_ticket_within_window,100,128,26,100,100,199,100,100,199,199,a0e7cb0d4cdc660f8eae38639dadc9b6916bdc66afdbfa009703f49f02bb58a8,a0e7cb0d4cdc660f8eae38639dadc9b6916bdc66afdbfa009703f49f02bb58a8,True,True,ok,True,True,0,True,True,ok,0.22
below_floor,100,128,26,100,100,200,200,100,200,200,6459f84ae0ccaae47c37c435b4491f9b700607a1a86c3fac0313baeb6142bd82,6459f84ae0ccaae47c37c435b4491f9b700607a1a86c3fac0313baeb6142bd82,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.144
control,100,128,27,100,100,100,100,100,100,100,06a6d757ec99b02fd5e75d7f08d9da8dc7914b829ed69fc3200e8fa52da1dc6f,06a6d757ec99b02fd5e75d7f08d9da8dc7914b829ed69fc3200e8fa52da1dc6f,True,True,ok,True,True,0,True,True,ok,0.175
ack_loss,100,128,27,100,100,149,100,100,149,149,f6db3c0d95b0fb75b9b23bcf3493aff0567ac016434f8900f6dc10b46d710adb,f6db3c0d95b0fb75b9b23bcf3493aff0567ac016434f8900f6dc10b46d710adb,True,True,ok,True,True,0,True,True,ok,0.216
old_ticket_within_window,100,128,27,100,100,199,100,100,199,199,ccbdcee1a6dfcb9fa8672906d2cdf8fd7c4cffb9d21df8510c72b9cefe31bb48,ccbdcee1a6dfcb9fa8672906d2cdf8fd7c4cffb9d21df8510c72b9cefe31bb48,True,True,ok,True,True,0,True,True,ok,0.204
below_floor,100,128,27,100,100,200,200,100,200,200,c83b789a45d2fd7aed3518bd5f18b63a2a2d126253b07b868de09b9e7356432b,c83b789a45d2fd7aed3518bd5f18b63a2a2d126253b07b868de09b9e7356432b,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.142
control,100,128,28,100,100,100,100,100,100,100,2671c7b1e0a0efcfa6893d059922ca8e199b1e8fc5f5fd44e7c073fce407b702,2671c7b1e0a0efcfa6893d059922ca8e199b1e8fc5f5fd44e7c073fce407b702,True,True,ok,True,True,0,True,True,ok,0.186
ack_loss,100,128,28,100,100,149,100,100,149,149,c82df774a2b2371151ddcca0bb8a1a4f5f7b2a4db09a1157742db01c7dd3c6ad,c82df774a2b2371151ddcca0bb8a1a4f5f7b2a4db09a1157742db01c7dd3c6ad,True,True,ok,True,True,0,True,True,ok,0.203
old_ticket_within_window,100,128,28,100,100,199,100,100,199,199,194ad17fc8354eb8884b60167dbb8464cc70371fa3eace88ecdcf0c779b44172,194ad17fc8354eb8884b60167dbb8464cc70371fa3eace88ecdcf0c779b44172,True,True,ok,True,True,0,True,True,ok,0.212
below_floor,100,128,28,100,100,200,200,100,200,200,987b6e90d94590685a327205d94e73e16fc405daa1cb0ac7771ceb3153341c65,987b6e90d94590685a327205d94e73e16fc405daa1cb0ac7771ceb3153341c65,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.142
control,100,128,29,100,100,100,100,100,100,100,f680fbdd3ae6c146b044b00f0c0ed2bf2b5fc4df9c75d1281b6c7d46db986314,f680fbdd3ae6c146b044b00f0c0ed2bf2b5fc4df9c75d1281b6c7d46db986314,True,True,ok,True,True,0,True,True,ok,0.188
ack_loss,100,128,29,100,100,149,100,100,149,149,942de721acbae44ee7968bbeff4d9d92c23bf2d6311e2b1e3230eec427d50d1c,942de721acbae44ee7968bbeff4d9d92c23bf2d6311e2b1e3230eec427d50d1c,True,True,ok,True,True,0,True,True,ok,0.213
old_ticket_within_window,100,128,29,100,100,199,100,100,199,199,8fe060afa6cc821a1dac5d2bc1efd9c68b91464487d1e0f3465448370f5ebed5,8fe060afa6cc821a1dac5d2bc1efd9c68b91464487d1e0f3465448370f5ebed5,True,True,ok,True,True,0,True,True,ok,0.205
below_floor,100,128,29,100,100,200,200,100,200,200,ef4c0625622b32b08100949f4609faf4d791d3a05836695b0fa36c260ab7f050,ef4c0625622b32b08100949f4609faf4d791d3a05836695b0fa36c260ab7f050,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.212
control,100,128,30,100,100,100,100,100,100,100,1787dde935fe2a67fe4c7878edd65ab312fd22d48b5b2e5b46cce15d3095a6fa,1787dde935fe2a67fe4c7878edd65ab312fd22d48b5b2e5b46cce15d3095a6fa,True,True,ok,True,True,0,True,True,ok,0.179
ack_loss,100,128,30,100,100,149,100,100,149,149,4c8dffb7c44d649cb80362cc183b96678e37c2d59e8241ae9a6533aee4d4f1e2,4c8dffb7c44d649cb80362cc183b96678e37c2d59e8241ae9a6533aee4d4f1e2,True,True,ok,True,True,0,True,True,ok,0.175
old_ticket_within_window,100,128,30,100,100,199,100,100,199,199,7a2a26b4caae380c499fad71a50454676d35d61d9e1dd118b34a10c1a70374ed,7a2a26b4caae380c499fad71a50454676d35d61d9e1dd118b34a10c1a70374ed,True,True,ok,True,True,0,True,True,ok,0.205
below_floor,100,128,30,100,100,200,200,100,200,200,817a46f332eacbebf476830af54f5c2a4ddbe2ca69b96966da606d38e103f6c8,817a46f332eacbebf476830af54f5c2a4ddbe2ca69b96966da606d38e103f6c8,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.19
control,100,512,1,100,100,100,100,100,100,100,4daf5deb5c25d1c3187aa9e7a269ea4162e9c2af792ccc4eac4ad0b26fd61e47,4daf5deb5c25d1c3187aa9e7a269ea4162e9c2af792ccc4eac4ad0b26fd61e47,True,True,ok,True,True,0,True,True,ok,0.168
ack_loss,100,512,1,100,100,149,100,100,149,149,e0d24ad275b3ccb6925ecc2d95f5ca13d53eb78e35938b26ae55bce2d6ae95b0,e0d24ad275b3ccb6925ecc2d95f5ca13d53eb78e35938b26ae55bce2d6ae95b0,True,True,ok,True,True,0,True,True,ok,0.175
old_ticket_within_window,100,512,1,100,100,199,100,100,199,199,33f6532a610213483cb14b71fc7f304253b7ce40b73e3cbc5cd1af7911e91a3a,33f6532a610213483cb14b71fc7f304253b7ce40b73e3cbc5cd1af7911e91a3a,True,True,ok,True,True,0,True,True,ok,0.251
below_floor,100,512,1,100,100,200,200,100,200,200,c8f987869f3d9142bda8d994db892745bcff6fefc67785fbeebb496034e3c523,c8f987869f3d9142bda8d994db892745bcff6fefc67785fbeebb496034e3c523,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.149
control,100,512,2,100,100,100,100,100,100,100,99bce16f39ba8783180427283f999be634234489efa1851d7cc1162cbd9583ae,99bce16f39ba8783180427283f999be634234489efa1851d7cc1162cbd9583ae,True,True,ok,True,True,0,True,True,ok,0.162
ack_loss,100,512,2,100,100,149,100,100,149,149,246ead683b9c6070f506ae8f1f2e12e9f075c236125a2fbdf91688323a0dfb5f,246ead683b9c6070f506ae8f1f2e12e9f075c236125a2fbdf91688323a0dfb5f,True,True,ok,True,True,0,True,True,ok,0.19
old_ticket_within_window,100,512,2,100,100,199,100,100,199,199,4a42a25afe9335f0b333f98a5ab86eff9d9b21955c6f1204c5c6f0bbffe9a6a9,4a42a25afe9335f0b333f98a5ab86eff9d9b21955c6f1204c5c6f0bbffe9a6a9,True,True,ok,True,True,0,True,True,ok,0.188
below_floor,100,512,2,100,100,200,200,100,200,200,65ae733a6a504e8f42c46668e82010fd0e2363aae48873e728245bd7586aa882,65ae733a6a504e8f42c46668e82010fd0e2363aae48873e728245bd7586aa882,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.131
control,100,512,3,100,100,100,100,100,100,100,489f5c0dd3d5fca971154c2edc97b2c0b6c4586b47090fe15e692f8d5afb9d24,489f5c0dd3d5fca971154c2edc97b2c0b6c4586b47090fe15e692f8d5afb9d24,True,True,ok,True,True,0,True,True,ok,0.255
ack_loss,100,512,3,100,100,149,100,100,149,149,dbb6ab43df12011cd288744f38694c3f68a5d75bd658bb729aab4cce852ee4bf,dbb6ab43df12011cd288744f38694c3f68a5d75bd658bb729aab4cce852ee4bf,True,True,ok,True,True,0,True,True,ok,0.292
old_ticket_within_window,100,512,3,100,100,199,100,100,199,199,d763eeb1682e80f33c49670ae34af8efe0526a74caa9a3e70d0afc4251263b09,d763eeb1682e80f33c49670ae34af8efe0526a74caa9a3e70d0afc4251263b09,True,True,ok,True,True,0,True,True,ok,0.213
below_floor,100,512,3,100,100,200,200,100,200,200,f4134eeba667aed5fb2a26795e4bc1ce63746f5143bf5049371b4abfb15f0055,f4134eeba667aed5fb2a26795e4bc1ce63746f5143bf5049371b4abfb15f0055,True,True,ok,True,False,0,True,False,memory_ticket invalid: rollback detected: ticket last_seq is older than required,0.19
control,100,512,4,100,100,100,100,100,100,100,004923c555dce223b4ad4fe8c9b008c2c9b7fe3b7bbfd202cf2d760b7fdd45dd,004923c555dce223b4ad4fe8c9b008c2c9b7fe3b7bbfd202cf2d760b7fdd45dd,True,True,ok,True,True,0,True,True,ok,0.251
